id_venda,cliente,produto,data_venda,preco,quantidade
8981,Tara Cox,Celular,2020-10-26,1137.07,4
8982,Frederick Ellis,Fone de Ouvido,2021-03-02,69.47,2
8983,Haley Howard,Impressora,2023-09-18,396.96,5
8984,Tyler Kelley,Teclado,2021-10-02,338.63,3
8985,Laura Curtis,Tablet,2021-12-29,1798.48,2
8986,Calvin Hansen,Monitor,2022-07-29,1493.37,5
8987,James Mckinney,Teclado,2023-09-15,163.8,4
8988,Nathan Chavez,Laptop,2022-08-07,3136.1,2
8989,Deborah Foster,Tablet,2023-10-17,1913.69,1
8990,Ray Bell,Fone de Ouvido,2020-01-08,193.44,1
8991,Christina Wilson,Câmera,2020-04-23,2130.87,5
8992,Dominic Proctor,Monitor,2021-09-03,788.38,1
8993,Cynthia Fletcher,Roteador,2023-06-02,379.46,3
8994,Sarah Johnson,Mouse,2023-05-28,81.82,2
8995,Bridget Brown,Fone de Ouvido,2020-03-28,164.73,3
8996,Joseph Liu,Tablet,2021-05-07,1493.55,4
8997,Brian Newman,Celular,2022-01-06,2317.28,5
8998,Emma Glover DDS,Monitor,2021-04-28,512.62,2
8999,Ernest Jones,Tablet,2023-04-20,1539.4,4
9000,Tracey Guzman,Mouse,2020-08-16,147.91,2
9001,Terri Collins,Impressora,2023-09-02,769.74,4
9002,Brian Wagner,Câmera,2022-06-02,4747.54,4
9003,Sydney Marks,Câmera,2022-04-18,1873.63,1
9004,Scott Lee,Laptop,2020-10-09,3211.27,5
9005,Mark Harvey,Roteador,2020-06-12,457.31,5
9006,Andrew Reyes,Celular,2021-07-29,2027.75,2
9007,Natalie Savage,Câmera,2021-10-21,4475.15,2
9008,Connie Johns,Câmera,2023-01-03,1200.97,2
9009,Christine Walker,Laptop,2021-03-05,1742.58,5
9010,Amanda Yang,Mouse,2023-06-26,196.45,5
9011,Victor Scott,Celular,2022-11-10,2108.18,1
9012,Valerie Young,Impressora,2023-03-18,320.12,3
9013,Anthony Palmer,Laptop,2022-07-14,1846.4,1
9014,Mark Kim,Teclado,2022-01-21,189.54,5
9015,Lisa Mercado,Fone de Ouvido,2022-04-19,151.74,5
9016,Bailey Bradley,Impressora,2022-03-28,966.69,2
9017,David Nguyen,Impressora,2021-05-30,785.14,5
9018,Calvin Phillips,Impressora,2023-03-14,452.79,5
9019,Nicole Miller DVM,Tablet,2021-02-08,912.97,4
9020,Devin Richardson,Teclado,2022-09-20,226.1,4
9021,Rhonda Roman,Celular,2023-04-17,901.29,5
9022,Thomas Becker,Laptop,2022-09-17,1604.66,5
9023,Emily Gregory,Teclado,2023-03-26,229.38,4
9024,Erika Willis,Teclado,2022-01-21,225.55,1
9025,Joshua Johnson,Monitor,2021-01-27,1927.63,3
9026,Mrs. Julia Mcdonald,Celular,2023-07-14,954.52,3
9027,Deborah Alexander,Roteador,2023-06-19,180.71,4
9028,Judy Webb,Roteador,2023-03-04,285.23,5
9029,Jeremy Kirby,Câmera,2023-11-25,4192.55,2
9030,Anthony Taylor Jr.,Roteador,2023-12-10,163.45,5
9031,Adam Castillo,Roteador,2022-08-22,408.91,1
9032,James Crawford,Monitor,2020-08-25,674.58,4
9033,Reginald Mcdaniel,Laptop,2023-04-17,3381.9,4
9034,Michael Riley,Câmera,2021-10-05,2551.47,3
9035,Caleb Galloway,Mouse,2021-04-30,173.17,2
9036,Mark Little,Celular,2021-06-07,1448.23,3
9037,Steven Pearson,Monitor,2021-09-11,888.68,2
9038,Brian Rojas,Laptop,2020-10-18,3837.22,1
9039,Kathy Little,Tablet,2023-09-09,2133.77,2
9040,Eric Dunlap,Monitor,2020-12-26,552.7,3
9041,Matthew Hawkins,Mouse,2020-12-11,149.55,5
9042,Marcus Davis,Teclado,2021-05-23,378.37,5
9043,Joshua Lopez,Câmera,2023-09-19,3458.7,5
9044,Robert Andrade,Teclado,2022-09-29,141.06,5
9045,Angela Banks,Câmera,2023-05-14,4860.72,1
9046,Robert Compton,Laptop,2023-02-21,2124.74,1
9047,Andres Davis,Celular,2023-12-20,1045.16,5
9048,Nicholas Mann,Tablet,2023-05-02,1560.33,1
9049,Matthew Morgan,Monitor,2020-03-03,1387.17,1
9050,Shane Weber,Roteador,2023-10-04,209.41,2
9051,Kimberly Knight,Celular,2023-05-08,1232.21,4
9052,Alison Nichols,Fone de Ouvido,2020-02-01,184.09,1
9053,Jeffrey Roberts,Laptop,2021-03-02,2457.2,2
9054,Tammy Mejia,Celular,2023-04-24,819.46,2
9055,Micheal Contreras,Roteador,2020-12-07,569.94,3
9056,Antonio Ramos,Tablet,2020-12-05,2426.68,2
9057,Michael Coffey,Câmera,2022-07-20,4354.68,5
9058,Juan Williams,Laptop,2023-06-23,3715.74,4
9059,James Jones,Impressora,2023-09-05,1159.54,1
9060,Diana Cox,Impressora,2020-07-19,755.76,4
9061,Derek Williamson,Roteador,2023-02-01,582.77,5
9062,Barry Deleon,Teclado,2021-01-17,178.32,2
9063,Sharon Day,Tablet,2020-02-02,1162.0,4
9064,Aaron Robinson,Fone de Ouvido,2022-12-11,190.13,2
9065,Maria Gomez,Mouse,2023-04-07,85.5,1
9066,April Walsh,Câmera,2021-12-28,4543.38,4
9067,Jasmine Beard,Impressora,2021-11-27,863.81,2
9068,Amber Velasquez,Roteador,2023-05-09,323.77,2
9069,Douglas Arellano,Laptop,2021-12-13,1518.97,5
9070,Barbara Little,Impressora,2023-04-10,862.97,3
9071,Gregory Marshall,Monitor,2021-09-16,1765.59,2
9072,Kristin Miller,Mouse,2022-12-23,142.22,4
9073,Jessica Watts,Impressora,2021-01-11,1013.06,4
9074,Wendy Dyer,Teclado,2022-09-02,383.99,3
9075,Keith Smith,Tablet,2023-09-17,1718.56,1
9076,Rachel Robbins,Mouse,2022-01-11,130.99,5
9077,Christopher Martin,Fone de Ouvido,2020-11-18,115.95,3
9078,Shane Johnson,Tablet,2022-12-24,787.98,5
9079,Christina Ross,Monitor,2021-03-20,1308.52,1
9080,Dr. Jacqueline Peters,Celular,2020-12-30,2401.05,2
9081,Terri Odom,Tablet,2023-03-09,1631.08,3
9082,Derek Lee,Monitor,2021-07-29,1350.31,3
9083,Rachel Tucker,Câmera,2021-07-16,2001.58,4
9084,Tamara Smith,Laptop,2022-09-26,1650.4,4
9085,David Garcia,Impressora,2023-12-25,896.28,3
9086,Stephanie Walsh,Teclado,2023-06-04,371.65,3
9087,Janet Deleon,Monitor,2020-03-09,1426.96,2
9088,Jason Flores Jr.,Câmera,2022-09-09,3853.82,2
9089,James Moore,Impressora,2023-12-23,606.76,3
9090,Shelley Padilla,Mouse,2021-12-03,153.9,1
9091,Mrs. Jessica Yu,Tablet,2021-01-15,2454.65,4
9092,Megan Johnson,Monitor,2022-05-31,1541.96,5
9093,Ann Gregory,Roteador,2021-02-28,419.91,5
9094,Jamie Fernandez,Tablet,2023-08-24,1332.25,3
9095,Mary Lewis,Fone de Ouvido,2021-03-03,168.48,5
9096,Jodi Ponce,Fone de Ouvido,2022-12-18,150.0,5
9097,Jessica Cook,Impressora,2022-03-22,1118.4,5
9098,Tracey Mendez,Celular,2020-09-11,924.84,3
9099,Amy Griffin,Monitor,2020-01-29,1250.62,1
9100,Eric Taylor,Laptop,2021-09-24,3969.49,1
9101,Ms. Lisa Smith DDS,Monitor,2023-06-26,1494.69,3
9102,Nathan Stevenson,Impressora,2020-03-01,1177.57,4
9103,Amber Wilson,Tablet,2023-08-25,1111.89,1
9104,Jason Lopez,Laptop,2023-03-22,2152.46,3
9105,Linda Wright,Monitor,2020-05-13,1305.61,2
9106,Miranda Goodwin,Roteador,2021-07-10,302.25,3
9107,Barry Davis,Tablet,2021-10-01,1928.21,3
9108,Robert Rojas,Fone de Ouvido,2021-12-16,141.05,1
9109,Michael West,Celular,2022-03-05,831.25,3
9110,Bryan Sanchez,Roteador,2022-11-28,521.48,4
9111,Mr. Phillip Jackson MD,Câmera,2023-03-26,2099.67,1
9112,Theresa Mitchell,Laptop,2022-03-29,1778.09,2
9113,Gary Shepard,Câmera,2023-08-21,4987.27,5
9114,Rodney Williams,Roteador,2021-03-31,146.95,5
9115,Kathleen Krueger,Mouse,2022-06-02,177.65,1
9116,Cameron Garcia,Mouse,2020-12-03,51.0,3
9117,Eric Pierce,Mouse,2023-11-27,99.07,4
9118,Megan Hill,Mouse,2021-10-07,111.77,2
9119,William Orozco,Teclado,2020-11-28,250.93,2
9120,Laura Bridges,Mouse,2020-09-15,112.24,4
9121,Roy Barnes,Roteador,2020-03-10,343.4,1
9122,Johnathan Brown,Laptop,2023-04-21,3755.25,3
9123,Francisco Webb,Impressora,2022-03-05,520.33,3
9124,Richard Hill,Impressora,2022-06-17,1023.51,1
9125,Mariah Williams,Câmera,2022-09-15,2874.92,1
9126,Christina Calderon,Mouse,2023-06-12,105.39,1
9127,Nathan Schultz,Laptop,2021-04-23,3273.64,3
9128,Gabriel Pacheco,Roteador,2023-01-06,581.49,2
9129,Luis Dean,Tablet,2022-12-27,1360.08,1
9130,Jason Hamilton,Teclado,2020-06-06,392.81,2
9131,Carla Keith,Celular,2020-04-03,1176.62,2
9132,Jessica Hughes,Câmera,2022-05-05,4217.12,3
9133,Robert White,Câmera,2023-12-09,4685.35,2
9134,Anthony Lindsey,Tablet,2023-09-05,635.22,2
9135,Anita Rodriguez,Mouse,2020-06-08,189.49,4
9136,Melissa Bradshaw,Monitor,2020-01-26,1136.0,2
9137,Andrew White,Teclado,2023-04-12,170.01,3
9138,Diane Cohen,Celular,2023-02-24,1953.55,4
9139,Daniel Murphy,Impressora,2021-02-04,1134.94,5
9140,Thomas Black,Tablet,2022-03-09,696.21,5
9141,Carolyn Perkins,Teclado,2021-08-31,186.72,5
9142,Denise Wade,Mouse,2023-12-13,194.31,4
9143,Lauren Evans,Câmera,2021-08-20,4945.45,3
9144,Heidi Gutierrez,Impressora,2023-10-11,926.0,2
9145,Katie Tucker,Fone de Ouvido,2022-09-30,139.73,3
9146,Angela Perez,Tablet,2022-01-19,1028.36,3
9147,Alexandra Taylor,Impressora,2023-01-17,1077.11,1
9148,Maria Gallagher,Câmera,2020-08-31,2523.28,3
9149,Alexandra Marks,Roteador,2020-05-25,587.72,4
9150,Marissa Anthony,Laptop,2023-12-30,2132.23,3
9151,James Ortiz,Teclado,2021-06-18,185.02,3
9152,Isaac Walters,Impressora,2023-04-12,734.77,3
9153,George Thomas,Celular,2020-04-10,1620.76,5
9154,Ms. Kayla Obrien MD,Impressora,2022-08-02,787.72,3
9155,David Garcia,Monitor,2022-04-10,1786.76,5
9156,Laura Lowe,Tablet,2023-07-25,1098.64,5
9157,Megan Olsen,Laptop,2022-11-28,3567.45,3
9158,Scott Jackson,Celular,2022-12-14,1913.66,4
9159,Nathan Barnett,Teclado,2021-07-07,387.47,1
9160,Diane Scott,Celular,2021-10-05,1261.27,4
9161,Nathan Schultz,Tablet,2020-10-21,2349.45,5
9162,Chad Thomas,Celular,2021-01-10,2051.59,2
9163,Gabriela Singh,Mouse,2021-08-23,76.87,3
9164,Robert Levy,Mouse,2022-01-03,77.03,2
9165,Natalie Lopez,Mouse,2021-10-14,106.42,3
9166,Lauren Zamora,Celular,2022-05-20,1553.78,5
9167,Devin Davis,Roteador,2023-01-02,482.78,2
9168,Nancy Robinson,Impressora,2020-09-19,1180.53,5
9169,Jesse Young,Tablet,2022-07-12,1020.79,5
9170,Brian Pineda,Laptop,2021-05-10,3828.12,3
9171,Casey Collins,Roteador,2023-01-08,393.34,1
9172,Gregory Lee,Monitor,2022-09-07,1851.33,1
9173,Carolyn Young,Teclado,2023-08-11,296.1,4
9174,Jonathan Blanchard,Câmera,2020-11-01,3531.19,4
9175,Angela Caldwell,Tablet,2022-10-30,1111.23,1
9176,Adam Robinson,Teclado,2023-02-17,203.11,1
9177,Ashley Russell,Celular,2022-07-13,1215.67,2
9178,Brandon Clark,Câmera,2022-04-02,3824.13,4
9179,Anthony Lucas,Tablet,2023-03-31,2204.17,4
9180,Andrew Cole,Laptop,2023-11-06,3685.6,2
9181,Leah Thomas,Tablet,2020-10-14,2295.16,5
9182,Bradley Moreno,Roteador,2021-05-20,361.14,4
9183,Rachel Ellis,Celular,2021-09-08,2195.07,4
9184,Todd Mendez,Celular,2022-03-10,1995.23,4
9185,Ian Gonzalez,Laptop,2022-06-20,2820.17,5
9186,Teresa Gibson,Fone de Ouvido,2022-09-13,144.99,3
9187,Melissa Bright,Mouse,2022-11-19,177.49,1
9188,Leah Duncan,Celular,2020-02-24,1412.07,5
9189,Tammy Lopez,Impressora,2021-01-11,508.89,1
9190,Melanie Evans,Câmera,2021-02-28,1357.21,4
9191,Diana Smith,Câmera,2023-12-08,2934.26,1
9192,Kathryn Anderson,Monitor,2023-04-14,1328.36,5
9193,Benjamin Dominguez,Laptop,2021-11-24,2885.03,1
9194,Sarah Washington,Celular,2020-05-07,2449.07,4
9195,Billy Key,Fone de Ouvido,2020-10-29,141.58,1
9196,Kimberly Rodriguez,Monitor,2022-11-25,1572.43,5
9197,Daniel Deleon,Mouse,2020-11-22,51.75,1
9198,Sophia Orr,Câmera,2023-03-26,2888.95,2
9199,George Gibson,Monitor,2020-07-28,1927.25,5
9200,Kathy House,Laptop,2021-10-05,2317.43,4
9201,Lauren Ferguson,Laptop,2022-04-06,2657.92,4
9202,Michael Chen,Roteador,2020-09-11,243.53,3
9203,Brandon Mills,Roteador,2022-03-18,253.4,1
9204,Dana Humphrey,Mouse,2022-11-26,173.21,4
9205,Bradley Bradley,Laptop,2021-02-12,3153.24,5
9206,Garrett Jackson,Tablet,2021-08-19,2228.12,5
9207,Wendy Patterson,Fone de Ouvido,2023-02-25,287.72,4
9208,Robert Wright,Fone de Ouvido,2023-07-10,114.63,1
9209,Dr. Michael Ortiz MD,Tablet,2022-10-28,844.91,1
9210,Patrick Boyer,Monitor,2020-05-25,1465.82,1
9211,Mark Ross,Roteador,2022-03-22,330.81,3
9212,Christopher Hoover,Fone de Ouvido,2023-04-25,103.58,5
9213,Thomas Price,Roteador,2021-05-09,527.84,2
9214,Christopher Leon,Impressora,2021-02-17,371.26,4
9215,Anthony Kelley,Mouse,2020-08-04,104.26,2
9216,Melody Smith,Fone de Ouvido,2020-09-13,118.98,4
9217,Ashley James,Mouse,2020-06-25,199.92,3
9218,Allen Stuart,Impressora,2020-02-17,549.16,5
9219,Ronald Wilson,Laptop,2021-02-13,2968.04,5
9220,Caleb Hawkins,Fone de Ouvido,2023-06-13,161.23,1
9221,Debra Ramirez,Tablet,2022-01-17,665.09,3
9222,Thomas Farmer PhD,Câmera,2020-10-24,4564.81,3
9223,Danielle Waters,Impressora,2023-08-28,1121.83,1
9224,Martin Bennett,Celular,2020-09-26,2389.03,4
9225,Oscar Richardson,Impressora,2023-04-05,768.34,5
9226,Christopher Collins,Roteador,2023-07-29,183.79,3
9227,Mr. David Robinson,Monitor,2021-07-05,1071.23,3
9228,Martha Taylor,Roteador,2022-05-24,528.45,4
9229,Casey Boyer,Mouse,2023-01-05,140.19,5
9230,Jason White,Roteador,2021-10-19,143.79,3
9231,Jennifer Harvey,Teclado,2020-08-26,212.25,1
9232,Megan Calhoun,Câmera,2022-09-28,1790.45,2
9233,Gary Torres,Câmera,2021-05-23,3184.66,4
9234,Robert Kane,Câmera,2023-05-07,4166.92,4
9235,Mary Brown,Tablet,2022-07-10,770.36,1
9236,Sarah Horne,Teclado,2022-02-03,371.55,5
9237,Sarah Rodriguez,Laptop,2020-07-21,2658.7,1
9238,Steven Duffy,Monitor,2021-07-30,1563.57,5
9239,Morgan Stevens,Mouse,2023-07-31,198.53,1
9240,Marissa Torres,Tablet,2021-05-07,2054.07,4
9241,Candice Galloway DVM,Mouse,2022-06-11,155.23,3
9242,Lisa Phelps,Laptop,2020-11-07,1909.06,4
9243,Yvonne Little,Tablet,2020-06-06,804.65,1
9244,Hailey Hughes,Roteador,2020-10-09,499.75,5
9245,Eric Douglas,Fone de Ouvido,2022-10-13,278.48,3
9246,Amanda Browning,Laptop,2021-04-09,1955.14,1
9247,Paul Robertson,Teclado,2022-07-15,125.36,3
9248,Stephanie Mckinney,Impressora,2021-06-06,739.95,3
9249,Victoria Nelson,Roteador,2022-05-14,478.78,2
9250,Nicole Mcbride,Impressora,2022-08-28,769.03,4
9251,William Warner,Teclado,2022-05-25,269.98,5
9252,Matthew Valdez,Mouse,2023-02-20,82.19,3
9253,Kimberly Coffey,Câmera,2021-08-18,1705.36,5
9254,Matthew Ellis,Tablet,2020-06-09,2128.2,1
9255,Amanda Jones,Roteador,2022-05-15,399.22,3
9256,Kyle Mckinney,Mouse,2022-01-20,192.75,1
9257,Michael Miller,Tablet,2022-11-15,878.18,2
9258,Nathan Morris,Câmera,2020-09-30,1060.37,5
9259,Gary Gross,Celular,2022-04-09,1611.38,4
9260,Francisco Ortiz,Laptop,2020-07-27,3054.4,4
9261,Daniel Robinson,Monitor,2021-03-30,806.26,3
9262,Daniel Reynolds,Laptop,2022-04-16,2155.13,5
9263,Tara Buchanan,Mouse,2020-08-27,119.2,1
9264,Luis Gomez,Monitor,2022-06-24,1778.82,3
9265,Jason White,Câmera,2021-03-03,3393.49,5
9266,Justin Bell DDS,Mouse,2020-03-10,63.73,3
9267,Jackson Sharp,Mouse,2021-09-26,192.6,3
9268,James Weber,Teclado,2021-09-29,359.81,3
9269,Jennifer Pennington,Fone de Ouvido,2020-08-31,258.42,1
9270,Cindy Lane,Tablet,2023-01-04,2155.48,2
9271,Carol Savage,Celular,2023-12-29,1438.61,2
9272,George Barnes,Impressora,2022-07-26,1038.46,4
9273,Ashley Brown,Fone de Ouvido,2023-03-08,81.71,2
9274,William Williams,Fone de Ouvido,2021-08-09,195.62,1
9275,Michael Knight PhD,Mouse,2022-01-27,189.56,2
9276,Edward Collins,Monitor,2020-10-14,645.0,1
9277,Tiffany Goodman,Roteador,2022-05-10,418.73,1
9278,Sean Ferrell,Celular,2020-12-27,853.93,4
9279,Jeffrey Johnson,Laptop,2022-09-09,2306.71,2
9280,Alexandria Johnson,Celular,2023-10-21,803.55,1
9281,Chelsey Dunlap,Roteador,2023-04-14,115.65,1
9282,Brandon Villarreal,Celular,2022-08-10,1465.63,4
9283,Adam Cruz,Impressora,2023-12-01,1025.17,4
9284,James Schroeder,Tablet,2020-05-07,923.23,1
9285,Deanna Pena,Celular,2023-04-10,1091.85,3
9286,Ryan Barber,Tablet,2020-12-18,779.34,3
9287,Michael Carroll,Monitor,2022-08-03,632.81,3
9288,John Jimenez,Teclado,2022-11-09,193.37,5
9289,Jessica Pope,Tablet,2022-07-23,2180.56,5
9290,Mark Kelly,Roteador,2021-03-08,543.73,5
9291,Charles Vasquez,Monitor,2020-06-05,904.15,4
9292,Tammy Patel,Celular,2023-10-31,1486.3,3
9293,Holly Craig,Impressora,2021-08-24,1165.64,2
9294,Jared Jones,Roteador,2022-06-13,278.7,2
9295,David Rivera,Fone de Ouvido,2023-07-20,150.02,1
9296,Vanessa Reynolds,Câmera,2020-06-11,4625.81,3
9297,Brian Gonzales,Tablet,2023-01-06,2270.61,3
9298,John Young,Fone de Ouvido,2020-01-25,75.93,4
9299,Taylor Nguyen,Impressora,2020-08-11,899.6,5
9300,Michael Kelly,Impressora,2020-03-10,409.83,1
9301,Brandon Green,Roteador,2020-09-17,580.12,5
9302,Javier Jones,Fone de Ouvido,2021-12-23,243.23,4
9303,Jeff Lamb,Celular,2022-08-27,2264.93,5
9304,Justin Patel,Câmera,2020-02-29,3046.41,1
9305,Ashley Jackson,Câmera,2022-11-10,4545.92,5
9306,Crystal Sanders,Fone de Ouvido,2021-04-10,98.03,3
9307,Tiffany Downs,Mouse,2023-03-04,137.87,3
9308,Stephanie Baker,Câmera,2022-01-04,3655.35,1
9309,Alicia Ortiz,Tablet,2020-10-30,1318.78,4
9310,Jacob Brown,Mouse,2023-02-05,82.99,2
9311,Benjamin Douglas,Laptop,2022-08-04,3286.63,4
9312,Levi Stone,Mouse,2021-11-19,181.36,4
9313,Lori Smith,Roteador,2021-09-29,194.84,1
9314,Darren Olson,Câmera,2021-07-23,2931.62,5
9315,Nancy Clark,Laptop,2021-06-16,1757.54,5
9316,Joshua Watson,Celular,2021-02-12,1309.24,5
9317,Kathleen Wood,Teclado,2020-08-24,255.25,4
9318,Kristy Espinoza,Teclado,2023-10-15,216.16,1
9319,Robert Dunn,Mouse,2023-08-21,179.48,3
9320,Olivia Perez,Impressora,2022-12-12,640.59,3
9321,Dennis Marsh,Teclado,2022-03-03,344.29,2
9322,Christine Zamora,Teclado,2022-08-12,268.31,2
9323,Rebecca Jacobs,Fone de Ouvido,2020-01-14,121.46,5
9324,Alan Bowman,Monitor,2022-06-18,1061.71,1
9325,Kenneth Brown,Roteador,2022-02-04,117.09,2
9326,Michael Brown,Tablet,2023-09-04,654.81,4
9327,Kyle Harper,Celular,2022-01-27,1155.46,1
9328,Phillip Miller,Mouse,2022-11-13,139.77,1
9329,Shannon Neal,Impressora,2021-02-01,474.86,1
9330,Nicole Gomez,Monitor,2023-05-12,1164.09,5
9331,Dennis Reeves,Teclado,2023-08-26,381.61,3
9332,Joshua Olson,Mouse,2021-04-15,56.45,4
9333,Ronald Morgan,Laptop,2023-08-10,3899.2,1
9334,Wendy King,Câmera,2023-09-29,4742.35,5
9335,Maria Fuller,Monitor,2020-01-29,1160.93,4
9336,Vicki Evans,Teclado,2021-01-29,375.39,2
9337,Eric Herman,Celular,2022-07-30,913.41,5
9338,Sabrina Hancock,Laptop,2021-06-06,1719.28,5
9339,Joseph Zimmerman,Fone de Ouvido,2020-06-23,184.01,1
9340,Jason Short,Teclado,2023-05-09,177.23,5
9341,Anna Brown,Impressora,2023-10-21,604.61,1
9342,Larry Bell,Mouse,2020-06-24,69.57,4
9343,Christopher Gonzales,Roteador,2023-12-21,345.57,4
9344,Clifford Daugherty,Monitor,2022-05-20,517.22,3
9345,Christina Walker,Impressora,2023-06-23,1022.54,3
9346,Austin Brown,Fone de Ouvido,2022-10-22,212.01,2
9347,Matthew Dodson,Monitor,2020-07-31,1466.47,4
9348,Chris Mack,Câmera,2023-08-30,2882.02,2
9349,Jorge Phillips,Mouse,2022-08-23,153.95,1
9350,Catherine Anderson,Monitor,2023-11-24,1079.2,4
9351,Mr. Tim Santos,Impressora,2021-03-17,314.18,5
9352,Jackie Davis,Mouse,2023-04-01,171.9,2
9353,Lisa Forbes,Roteador,2023-02-21,512.56,4
9354,Patrick Jennings,Câmera,2021-06-18,2450.3,5
9355,Craig Thompson,Teclado,2021-09-29,185.05,2
9356,Jennifer Mcdowell,Laptop,2022-09-05,2156.87,2
9357,Jeffrey Jones,Fone de Ouvido,2023-11-14,54.9,2
9358,Joseph Brooks,Laptop,2022-06-01,3115.75,5
9359,Jordan Santiago,Câmera,2020-12-20,3816.54,3
9360,Jeffrey Martin,Tablet,2023-11-02,613.72,2
9361,Nicholas Norman,Celular,2021-10-26,1443.89,3
9362,Christopher Robles,Laptop,2021-12-26,1725.09,1
9363,Judy Lara,Laptop,2021-01-01,3976.06,5
9364,Kimberly White,Tablet,2022-12-21,2201.55,4
9365,Shawn Tran,Tablet,2023-04-23,792.2,1
9366,Joseph Baker,Fone de Ouvido,2023-10-02,93.42,3
9367,Cassie Bowen,Celular,2021-12-01,1938.73,4
9368,Shawn Ramirez,Mouse,2021-01-06,148.63,3
9369,Amanda Castillo,Mouse,2021-09-13,104.78,2
9370,Michael Byrd,Teclado,2020-03-25,201.44,4
9371,Samantha Collins,Mouse,2021-03-29,114.27,1
9372,Jonathan Alvarez,Mouse,2020-01-09,59.59,5
9373,Joseph Harmon,Impressora,2023-05-30,318.52,4
9374,Jason Dawson,Impressora,2022-09-06,1101.37,5
9375,Jessica Castillo,Teclado,2023-09-25,235.14,5
9376,Tony Calhoun,Mouse,2020-08-10,136.91,1
9377,Caleb Flores,Câmera,2021-12-24,2344.3,2
9378,Tamara Smith,Impressora,2020-05-13,884.37,1
9379,Kimberly Olson MD,Câmera,2023-09-13,4862.84,2
9380,Maria Arnold,Tablet,2022-09-24,1861.38,4
9381,Mary Vargas,Celular,2021-10-26,950.87,3
9382,Kimberly Flores,Câmera,2021-10-04,1169.91,3
9383,Darren Johnson,Impressora,2023-03-02,969.98,1
9384,Nicole Wells,Impressora,2020-03-06,1008.74,4
9385,Shelby Lopez,Fone de Ouvido,2023-09-22,187.1,1
9386,Thomas Tanner,Câmera,2021-07-06,2339.48,1
9387,Joseph Garcia,Laptop,2022-12-02,3131.91,4
9388,Benjamin Howell,Mouse,2021-05-03,96.39,3
9389,James Brown,Teclado,2021-08-02,285.31,1
9390,Ann Taylor,Celular,2023-04-21,2045.66,2
9391,Tiffany Bailey,Tablet,2022-11-09,2165.24,1
9392,Melinda Stewart,Celular,2020-06-19,961.97,3
9393,David Hopkins,Tablet,2022-07-26,2117.59,5
9394,Henry Le,Monitor,2021-01-04,1507.89,3
9395,Felicia Duran,Fone de Ouvido,2021-05-02,261.39,2
9396,Jessica Thompson,Câmera,2022-07-09,4341.45,4
9397,Samuel Melton,Fone de Ouvido,2020-04-05,211.0,1
9398,Kevin Nguyen,Roteador,2022-11-27,375.9,2
9399,Denise Rodriguez,Teclado,2023-07-16,346.64,3
9400,Angela Page,Teclado,2023-05-08,277.06,3
9401,Walter Wyatt,Teclado,2021-11-19,386.67,4
9402,Brittney Harper,Tablet,2023-08-29,1501.4,1
9403,Barbara Miller MD,Mouse,2023-03-27,135.22,5
9404,Diana Daugherty,Celular,2022-12-27,2339.98,4
9405,Angela Cox,Impressora,2022-12-15,932.97,4
9406,Tammy Hinton,Mouse,2021-04-21,68.86,2
9407,Joseph Holden,Roteador,2020-10-29,313.52,1
9408,Gina Wilson,Impressora,2020-11-27,1074.1,2
9409,Susan Young,Laptop,2020-06-18,3572.13,3
9410,Christopher Vasquez,Fone de Ouvido,2020-01-24,277.87,3
9411,Nicholas Romero,Câmera,2022-08-07,4755.05,5
9412,April Strickland,Celular,2020-11-30,1540.6,5
9413,Troy Ingram,Monitor,2023-12-03,967.93,1
9414,Brooke Hall,Mouse,2021-12-22,136.83,1
9415,Kenneth Moore,Roteador,2021-06-14,520.58,5
9416,Stacy May,Tablet,2020-04-16,2083.47,2
9417,Pamela Cummings,Roteador,2020-08-10,120.26,3
9418,Lindsey George,Teclado,2021-05-01,150.64,5
9419,Michelle Quinn,Câmera,2022-04-07,2125.56,3
9420,Kristin Ward,Roteador,2022-11-07,326.75,4
9421,Ashley Moon,Tablet,2020-01-26,668.19,2
9422,Stephanie Perez,Laptop,2022-03-16,3740.81,2
9423,Austin Ortiz,Mouse,2022-01-25,195.8,3
9424,Kevin Chase,Câmera,2021-07-27,4642.18,1
9425,Elizabeth Malone,Fone de Ouvido,2023-08-21,163.91,1
9426,Rachel Soto,Monitor,2023-09-02,972.75,1
9427,Alexandra Blanchard,Impressora,2022-05-31,837.75,4
9428,Jennifer Jordan,Roteador,2021-12-21,411.58,4
9429,Daniel Bennett,Mouse,2021-09-18,104.19,5
9430,Natalie Barnes,Impressora,2020-11-19,1171.61,4
9431,Sara Vega,Fone de Ouvido,2022-10-21,183.53,2
9432,Donald Boyle,Mouse,2022-10-19,130.25,1
9433,Karen Jones,Tablet,2022-10-08,1282.35,1
9434,Tracy Casey,Tablet,2022-09-25,2149.09,2
9435,Aaron Gonzalez,Fone de Ouvido,2023-05-07,115.87,5
9436,Kimberly Hanson,Teclado,2020-07-08,317.38,1
9437,Marcus Smith,Tablet,2023-03-30,1182.01,1
9438,Charles Gutierrez,Laptop,2022-02-17,2003.24,3
9439,Victoria Pitts,Tablet,2020-12-27,1037.54,4
9440,Cassandra Richards,Celular,2021-10-28,1103.77,4
9441,Elizabeth Thomas,Câmera,2023-10-24,4094.44,1
9442,Chad Thomas,Tablet,2022-11-15,868.13,2
